user_id,age,gender,signup_method,signup_flow,affiliate_channel,first_device_type,country_destination
USER_08722,37.0,FEMALE,basic,25,direct,iPhone,NDF
USER_08723,37.0,UNKNOWN,basic,3,direct,Mac Desktop,US
USER_08724,32.0,MALE,basic,0,direct,iPhone,NDF
USER_08725,29.0,MALE,google,0,direct,Windows Desktop,IT
USER_08726,68.0,OTHER,basic,0,direct,Mac Desktop,ES
USER_08727,43.0,UNKNOWN,basic,0,other,Mac Desktop,FR
USER_08728,38.0,MALE,basic,0,direct,Android Phone,US
USER_08729,,FEMALE,facebook,3,sem-non-brand,Mac Desktop,other
USER_08730,29.0,FEMALE,facebook,0,sem-brand,Windows Desktop,NDF
USER_08731,32.0,MALE,basic,0,sem-brand,Mac Desktop,US
USER_08732,37.0,OTHER,basic,0,sem-brand,Windows Desktop,GB
USER_08733,23.0,FEMALE,basic,0,direct,iPhone,NDF
USER_08734,26.0,FEMALE,basic,0,direct,Mac Desktop,US
USER_08735,26.0,MALE,basic,0,other,Mac Desktop,NDF
USER_08736,36.0,OTHER,facebook,0,sem-brand,Android Phone,US
USER_08737,31.0,MALE,basic,0,direct,iPhone,GB
USER_08738,50.0,MALE,google,0,direct,Mac Desktop,NDF
USER_08739,27.0,MALE,facebook,3,sem-brand,Windows Desktop,other
USER_08740,25.0,MALE,basic,0,direct,Android Phone,NDF
USER_08741,50.0,UNKNOWN,basic,0,direct,Windows Desktop,NDF
USER_08742,35.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_08743,43.0,FEMALE,basic,0,direct,Mac Desktop,DE
USER_08744,56.0,OTHER,basic,0,direct,Windows Desktop,NDF
USER_08745,26.0,FEMALE,basic,0,direct,iPhone,US
USER_08746,32.0,MALE,basic,3,direct,Windows Desktop,NDF
USER_08747,31.0,FEMALE,basic,0,direct,iPhone,NDF
USER_08748,22.0,FEMALE,facebook,0,direct,iPhone,NDF
USER_08749,30.0,MALE,facebook,0,direct,Windows Desktop,US
USER_08750,43.0,MALE,google,0,direct,Windows Desktop,GB
USER_08751,39.0,FEMALE,google,0,direct,Android Phone,US
USER_08752,,FEMALE,basic,0,direct,Windows Desktop,other
USER_08753,29.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_08754,26.0,MALE,facebook,0,direct,Windows Desktop,US
USER_08755,47.0,FEMALE,google,0,direct,Windows Desktop,US
USER_08756,28.0,MALE,basic,0,direct,Windows Desktop,US
USER_08757,-5.0,MALE,basic,0,sem-brand,iPhone,ES
USER_08758,35.0,UNKNOWN,basic,0,sem-non-brand,Android Phone,ES
USER_08759,50.0,MALE,facebook,0,direct,iPhone,US
USER_08760,44.0,MALE,facebook,25,other,Windows Desktop,NDF
USER_08761,19.0,UNKNOWN,facebook,0,sem-non-brand,Windows Desktop,other
USER_08762,,MALE,basic,0,direct,Android Phone,NDF
USER_08763,40.0,FEMALE,basic,0,direct,Mac Desktop,NDF
USER_08764,33.0,FEMALE,basic,0,direct,Windows Desktop,other
USER_08765,28.0,MALE,basic,12,direct,Windows Desktop,NDF
USER_08766,45.0,OTHER,google,0,direct,Mac Desktop,NDF
USER_08767,36.0,FEMALE,basic,0,direct,iPhone,NDF
USER_08768,,FEMALE,basic,0,other,Android Phone,US
USER_08769,42.0,MALE,facebook,3,direct,Windows Desktop,NDF
USER_08770,29.0,UNKNOWN,basic,0,other,Mac Desktop,other
USER_08771,51.0,FEMALE,google,0,direct,Mac Desktop,other
USER_08772,25.0,FEMALE,basic,3,direct,Mac Desktop,IT
USER_08773,41.0,UNKNOWN,facebook,25,direct,Windows Desktop,NDF
USER_08774,49.0,FEMALE,facebook,0,direct,Android Phone,US
USER_08775,18.0,FEMALE,basic,0,sem-non-brand,Windows Desktop,NDF
USER_08776,30.0,UNKNOWN,basic,3,sem-brand,Mac Desktop,US
USER_08777,2014.0,MALE,basic,0,direct,Windows Desktop,US
USER_08778,46.0,FEMALE,basic,3,direct,iPhone,IT
USER_08779,32.0,MALE,basic,0,sem-brand,Mac Desktop,NDF
USER_08780,25.0,FEMALE,google,0,direct,Windows Desktop,US
USER_08781,44.0,FEMALE,basic,0,direct,Mac Desktop,FR
USER_08782,47.0,MALE,basic,0,sem-brand,Windows Desktop,US
USER_08783,21.0,MALE,basic,25,other,Mac Desktop,ES
USER_08784,20.0,FEMALE,facebook,0,direct,Android Phone,NDF
USER_08785,36.0,FEMALE,google,0,sem-brand,iPhone,IT
USER_08786,,FEMALE,basic,0,sem-brand,Windows Desktop,NDF
USER_08787,30.0,UNKNOWN,basic,0,direct,Mac Desktop,NDF
USER_08788,41.0,MALE,basic,3,sem-non-brand,Android Phone,IT
USER_08789,26.0,OTHER,basic,3,direct,Windows Desktop,US
USER_08790,20.0,MALE,basic,12,sem-brand,Windows Desktop,US
USER_08791,29.0,MALE,basic,0,sem-non-brand,iPhone,US
USER_08792,34.0,MALE,facebook,0,direct,Windows Desktop,IT
USER_08793,30.0,UNKNOWN,basic,0,direct,Mac Desktop,FR
USER_08794,21.0,FEMALE,google,3,direct,Mac Desktop,NDF
USER_08795,24.0,MALE,basic,0,sem-non-brand,Mac Desktop,other
USER_08796,28.0,FEMALE,facebook,0,direct,Mac Desktop,NDF
USER_08797,43.0,FEMALE,google,0,sem-brand,iPhone,US
USER_08798,47.0,OTHER,google,0,direct,Mac Desktop,NDF
USER_08799,47.0,FEMALE,facebook,0,direct,Android Phone,NDF
USER_08800,25.0,FEMALE,basic,0,sem-brand,Mac Desktop,other
USER_08801,21.0,UNKNOWN,basic,0,direct,iPhone,NDF
USER_08802,39.0,UNKNOWN,facebook,0,direct,Mac Desktop,US
USER_08803,40.0,MALE,facebook,0,sem-brand,Windows Desktop,NDF
USER_08804,38.0,FEMALE,basic,0,direct,Windows Desktop,GB
USER_08805,21.0,MALE,google,0,other,Mac Desktop,IT
USER_08806,24.0,FEMALE,basic,0,other,iPhone,US
USER_08807,33.0,FEMALE,basic,0,direct,iPhone,ES
USER_08808,39.0,MALE,basic,0,direct,Mac Desktop,NDF
USER_08809,42.0,UNKNOWN,basic,0,direct,iPhone,NDF
USER_08810,,MALE,basic,25,direct,Windows Desktop,NDF
USER_08811,37.0,FEMALE,facebook,3,direct,iPhone,GB
USER_08812,34.0,OTHER,basic,0,direct,Windows Desktop,other
USER_08813,41.0,MALE,basic,0,direct,Android Phone,NDF
USER_08814,37.0,MALE,facebook,0,direct,Windows Desktop,ES
USER_08815,34.0,MALE,facebook,3,sem-brand,Mac Desktop,NDF
USER_08816,31.0,FEMALE,basic,0,other,iPhone,NDF
USER_08817,2014.0,OTHER,basic,0,direct,iPhone,NDF
USER_08818,39.0,MALE,google,0,sem-brand,Mac Desktop,FR
USER_08819,36.0,MALE,basic,0,direct,Mac Desktop,DE
USER_08820,38.0,FEMALE,basic,0,direct,iPhone,NDF
USER_08821,48.0,FEMALE,facebook,0,direct,Windows Desktop,NDF
USER_08822,36.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_08823,26.0,FEMALE,basic,0,direct,iPhone,US
USER_08824,43.0,MALE,basic,0,other,Mac Desktop,NDF
USER_08825,18.0,FEMALE,basic,0,direct,Windows Desktop,IT
USER_08826,22.0,MALE,facebook,0,sem-brand,iPhone,NDF
USER_08827,37.0,MALE,basic,0,sem-non-brand,Windows Desktop,other
USER_08828,39.0,MALE,basic,3,sem-brand,Mac Desktop,FR
USER_08829,20.0,FEMALE,facebook,0,sem-brand,iPhone,NDF
USER_08830,29.0,MALE,basic,0,direct,Android Phone,NDF
USER_08831,27.0,FEMALE,basic,0,other,Mac Desktop,ES
USER_08832,28.0,FEMALE,basic,0,sem-brand,Mac Desktop,US
USER_08833,44.0,OTHER,basic,0,other,iPhone,US
USER_08834,41.0,FEMALE,basic,0,other,Mac Desktop,DE
USER_08835,33.0,MALE,basic,0,direct,Windows Desktop,US
USER_08836,27.0,UNKNOWN,basic,3,direct,Mac Desktop,NDF
USER_08837,,MALE,basic,3,sem-brand,Windows Desktop,GB
USER_08838,49.0,MALE,facebook,0,sem-non-brand,Windows Desktop,NDF
USER_08839,40.0,UNKNOWN,basic,12,other,iPhone,NDF
USER_08840,26.0,FEMALE,basic,0,other,Windows Desktop,ES
USER_08841,41.0,FEMALE,basic,0,direct,Windows Desktop,GB
USER_08842,33.0,MALE,basic,0,sem-brand,iPhone,US
USER_08843,30.0,MALE,basic,0,direct,iPhone,other
USER_08844,38.0,MALE,basic,0,sem-non-brand,iPhone,NDF
USER_08845,25.0,FEMALE,facebook,0,direct,Mac Desktop,other
USER_08846,30.0,MALE,basic,0,sem-non-brand,Windows Desktop,NDF
USER_08847,35.0,MALE,basic,0,other,Windows Desktop,IT
USER_08848,28.0,MALE,google,12,direct,iPhone,NDF
USER_08849,41.0,FEMALE,basic,0,direct,Mac Desktop,NDF
USER_08850,54.0,UNKNOWN,google,0,direct,iPhone,NDF
USER_08851,25.0,FEMALE,basic,3,direct,Mac Desktop,other
USER_08852,25.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_08853,21.0,MALE,basic,0,direct,iPhone,NDF
USER_08854,32.0,MALE,basic,0,direct,Mac Desktop,US
USER_08855,,MALE,basic,0,direct,Mac Desktop,NDF
USER_08856,36.0,FEMALE,basic,0,direct,Windows Desktop,US
USER_08857,35.0,FEMALE,basic,0,sem-brand,Mac Desktop,US
USER_08858,,UNKNOWN,basic,12,direct,Windows Desktop,IT
USER_08859,24.0,OTHER,basic,0,direct,Mac Desktop,US
USER_08860,37.0,MALE,basic,0,direct,Mac Desktop,US
USER_08861,35.0,OTHER,basic,3,direct,Mac Desktop,US
USER_08862,29.0,FEMALE,basic,0,sem-brand,Mac Desktop,other
USER_08863,25.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_08864,39.0,FEMALE,basic,25,other,Mac Desktop,FR
USER_08865,47.0,FEMALE,basic,0,sem-brand,iPhone,NDF
USER_08866,37.0,FEMALE,basic,0,direct,Mac Desktop,DE
USER_08867,24.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_08868,34.0,MALE,google,0,sem-brand,Mac Desktop,NDF
USER_08869,,MALE,basic,0,sem-non-brand,iPhone,IT
USER_08870,45.0,MALE,facebook,0,direct,Mac Desktop,FR
USER_08871,34.0,UNKNOWN,basic,0,direct,Mac Desktop,DE
USER_08872,24.0,UNKNOWN,basic,0,sem-brand,Mac Desktop,NDF
USER_08873,30.0,UNKNOWN,basic,0,other,Mac Desktop,US
USER_08874,39.0,MALE,basic,0,direct,Android Phone,NDF
USER_08875,30.0,MALE,basic,0,sem-non-brand,Mac Desktop,NDF
USER_08876,30.0,UNKNOWN,google,25,sem-brand,Mac Desktop,DE
USER_08877,20.0,UNKNOWN,basic,0,direct,Mac Desktop,NDF
USER_08878,40.0,MALE,basic,0,sem-brand,iPhone,other
USER_08879,26.0,FEMALE,basic,0,direct,Windows Desktop,IT
USER_08880,20.0,MALE,basic,0,sem-brand,iPhone,NDF
USER_08881,29.0,UNKNOWN,facebook,3,direct,iPhone,NDF
USER_08882,44.0,MALE,basic,0,direct,Android Phone,NDF
USER_08883,29.0,UNKNOWN,basic,0,sem-non-brand,iPhone,NDF
USER_08884,53.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_08885,38.0,FEMALE,basic,0,direct,Mac Desktop,NDF
USER_08886,37.0,MALE,basic,3,direct,Mac Desktop,DE
USER_08887,32.0,FEMALE,basic,0,sem-brand,Windows Desktop,NDF
USER_08888,33.0,FEMALE,facebook,3,sem-brand,Mac Desktop,FR
USER_08889,31.0,FEMALE,basic,0,other,Windows Desktop,ES
USER_08890,30.0,MALE,basic,0,direct,Mac Desktop,DE
USER_08891,39.0,FEMALE,basic,0,direct,Mac Desktop,NDF
USER_08892,23.0,MALE,basic,0,direct,Mac Desktop,NDF
USER_08893,22.0,MALE,basic,0,direct,Android Phone,NDF
USER_08894,21.0,FEMALE,basic,0,sem-non-brand,Windows Desktop,US
USER_08895,56.0,MALE,facebook,0,direct,iPhone,US
USER_08896,39.0,UNKNOWN,basic,3,direct,Windows Desktop,ES
USER_08897,,FEMALE,google,0,direct,Windows Desktop,US
USER_08898,22.0,FEMALE,google,3,sem-brand,Mac Desktop,US
USER_08899,40.0,MALE,basic,0,other,Mac Desktop,DE
USER_08900,32.0,MALE,facebook,25,sem-brand,Mac Desktop,FR
USER_08901,,UNKNOWN,basic,25,sem-brand,Mac Desktop,NDF
USER_08902,23.0,MALE,basic,3,direct,Mac Desktop,US
USER_08903,35.0,OTHER,basic,0,sem-brand,Windows Desktop,NDF
USER_08904,29.0,MALE,facebook,0,direct,iPhone,NDF
USER_08905,25.0,MALE,facebook,0,direct,Windows Desktop,IT
USER_08906,,FEMALE,facebook,0,sem-brand,Windows Desktop,NDF
USER_08907,27.0,UNKNOWN,google,3,direct,Mac Desktop,US
USER_08908,40.0,MALE,basic,12,sem-brand,Mac Desktop,NDF
USER_08909,41.0,MALE,facebook,25,sem-non-brand,Mac Desktop,US
USER_08910,,FEMALE,basic,0,sem-non-brand,iPhone,NDF
USER_08911,24.0,MALE,facebook,0,direct,Windows Desktop,US
USER_08912,31.0,MALE,basic,0,direct,Windows Desktop,IT
USER_08913,37.0,MALE,facebook,0,sem-brand,Windows Desktop,NDF
USER_08914,32.0,FEMALE,basic,0,sem-non-brand,Android Phone,IT
USER_08915,38.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_08916,53.0,UNKNOWN,basic,0,other,Mac Desktop,ES
USER_08917,28.0,MALE,google,0,direct,Android Phone,US
USER_08918,25.0,MALE,basic,3,direct,Mac Desktop,NDF
USER_08919,,FEMALE,basic,0,direct,iPhone,ES
USER_08920,52.0,MALE,basic,0,sem-non-brand,iPhone,NDF
USER_08921,38.0,MALE,basic,0,direct,Windows Desktop,US
USER_08922,22.0,FEMALE,google,0,direct,Windows Desktop,other
USER_08923,32.0,MALE,basic,12,sem-brand,Mac Desktop,FR
USER_08924,21.0,FEMALE,google,0,direct,iPhone,NDF
USER_08925,41.0,UNKNOWN,basic,0,sem-non-brand,Android Phone,other
USER_08926,19.0,UNKNOWN,google,0,direct,Windows Desktop,ES
USER_08927,30.0,MALE,basic,25,sem-brand,Android Phone,NDF
USER_08928,,FEMALE,basic,12,other,Mac Desktop,IT
USER_08929,35.0,FEMALE,basic,0,sem-non-brand,Mac Desktop,US
USER_08930,29.0,UNKNOWN,basic,25,direct,Android Phone,NDF
USER_08931,,UNKNOWN,basic,0,sem-non-brand,Windows Desktop,other
USER_08932,34.0,OTHER,basic,0,sem-brand,iPhone,other
USER_08933,23.0,FEMALE,basic,0,direct,Mac Desktop,GB
USER_08934,40.0,MALE,google,0,sem-non-brand,Windows Desktop,NDF
USER_08935,33.0,UNKNOWN,facebook,3,direct,Mac Desktop,FR
USER_08936,23.0,UNKNOWN,google,0,sem-non-brand,Windows Desktop,GB
USER_08937,58.0,OTHER,facebook,12,sem-brand,iPhone,NDF
USER_08938,39.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_08939,32.0,FEMALE,basic,0,direct,Windows Desktop,US
USER_08940,49.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_08941,54.0,UNKNOWN,facebook,0,direct,Windows Desktop,US
USER_08942,32.0,UNKNOWN,facebook,25,sem-non-brand,iPhone,GB
USER_08943,37.0,MALE,basic,0,sem-brand,Windows Desktop,NDF
USER_08944,23.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_08945,,MALE,basic,0,direct,iPhone,NDF
USER_08946,31.0,MALE,basic,0,sem-brand,Mac Desktop,US
USER_08947,,MALE,basic,25,direct,Windows Desktop,NDF
USER_08948,37.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_08949,40.0,MALE,facebook,0,sem-brand,Windows Desktop,ES
USER_08950,36.0,MALE,facebook,0,sem-non-brand,Windows Desktop,US
USER_08951,20.0,FEMALE,basic,0,sem-brand,Windows Desktop,NDF
USER_08952,23.0,MALE,google,0,direct,iPhone,NDF
USER_08953,27.0,OTHER,facebook,3,direct,Windows Desktop,US
USER_08954,30.0,FEMALE,facebook,0,direct,Mac Desktop,NDF
USER_08955,45.0,FEMALE,basic,0,other,Mac Desktop,DE
USER_08956,21.0,UNKNOWN,basic,0,other,Android Phone,US
USER_08957,,MALE,basic,0,direct,Windows Desktop,NDF
USER_08958,44.0,MALE,basic,0,other,Windows Desktop,US
USER_08959,30.0,MALE,basic,0,sem-brand,Mac Desktop,NDF
USER_08960,39.0,FEMALE,basic,0,direct,iPhone,IT
USER_08961,32.0,MALE,google,25,sem-brand,iPhone,NDF
USER_08962,36.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_08963,31.0,FEMALE,basic,0,other,Windows Desktop,US
USER_08964,41.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_08965,27.0,MALE,basic,0,sem-brand,Windows Desktop,US
USER_08966,30.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_08967,37.0,MALE,basic,0,sem-non-brand,Mac Desktop,US
USER_08968,39.0,FEMALE,basic,0,sem-brand,Mac Desktop,FR
USER_08969,50.0,MALE,basic,0,sem-non-brand,Windows Desktop,NDF
USER_08970,29.0,UNKNOWN,basic,0,direct,Mac Desktop,GB
USER_08971,50.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_08972,26.0,MALE,basic,0,direct,iPhone,NDF
USER_08973,48.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_08974,42.0,FEMALE,facebook,0,direct,Mac Desktop,NDF
USER_08975,23.0,UNKNOWN,basic,0,direct,Windows Desktop,NDF
USER_08976,37.0,UNKNOWN,basic,0,direct,Mac Desktop,NDF
USER_08977,33.0,MALE,basic,0,other,Mac Desktop,FR
USER_08978,40.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_08979,31.0,MALE,facebook,0,other,Windows Desktop,US
USER_08980,30.0,MALE,basic,3,sem-non-brand,Mac Desktop,FR
USER_08981,49.0,FEMALE,google,3,direct,Mac Desktop,NDF
USER_08982,32.0,UNKNOWN,basic,0,direct,Mac Desktop,NDF
USER_08983,43.0,MALE,basic,25,direct,Mac Desktop,DE
USER_08984,31.0,MALE,facebook,0,direct,Android Phone,ES
USER_08985,52.0,FEMALE,google,25,direct,Windows Desktop,NDF
USER_08986,26.0,UNKNOWN,basic,25,direct,Windows Desktop,other
USER_08987,27.0,FEMALE,basic,3,direct,Windows Desktop,NDF
USER_08988,50.0,MALE,basic,0,sem-non-brand,Android Phone,other
USER_08989,29.0,UNKNOWN,basic,0,sem-brand,Windows Desktop,NDF
USER_08990,51.0,UNKNOWN,google,0,direct,Mac Desktop,IT
USER_08991,,FEMALE,basic,0,other,iPhone,US
USER_08992,32.0,OTHER,basic,3,direct,iPhone,GB
USER_08993,24.0,FEMALE,basic,3,sem-brand,Windows Desktop,US
USER_08994,33.0,MALE,basic,12,direct,Windows Desktop,IT
USER_08995,35.0,MALE,basic,0,sem-brand,Mac Desktop,NDF
USER_08996,46.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_08997,51.0,UNKNOWN,basic,0,direct,Windows Desktop,US
USER_08998,26.0,UNKNOWN,google,0,sem-brand,Android Phone,US
USER_08999,42.0,MALE,basic,0,direct,Mac Desktop,DE
USER_09000,,MALE,facebook,0,sem-brand,Windows Desktop,NDF
USER_09001,45.0,UNKNOWN,basic,0,direct,Windows Desktop,NDF
USER_09002,39.0,FEMALE,facebook,0,sem-non-brand,Android Phone,ES
USER_09003,22.0,MALE,basic,0,direct,Mac Desktop,ES
USER_09004,32.0,FEMALE,google,0,direct,Mac Desktop,FR
USER_09005,21.0,MALE,basic,0,sem-non-brand,Android Phone,NDF
USER_09006,31.0,UNKNOWN,basic,0,direct,Mac Desktop,NDF
USER_09007,44.0,OTHER,basic,0,sem-brand,iPhone,ES
USER_09008,37.0,UNKNOWN,google,0,other,Windows Desktop,NDF
USER_09009,46.0,MALE,basic,12,direct,Android Phone,GB
USER_09010,37.0,OTHER,basic,0,direct,iPhone,other
USER_09011,,FEMALE,facebook,0,sem-brand,Windows Desktop,other
USER_09012,16.0,MALE,basic,3,other,Windows Desktop,NDF
USER_09013,35.0,FEMALE,facebook,0,direct,Mac Desktop,DE
USER_09014,31.0,UNKNOWN,basic,0,sem-brand,Mac Desktop,NDF
USER_09015,,FEMALE,basic,0,sem-brand,iPhone,IT
USER_09016,,MALE,basic,0,direct,Windows Desktop,NDF
USER_09017,25.0,UNKNOWN,basic,0,direct,iPhone,ES
USER_09018,31.0,MALE,google,12,sem-brand,Mac Desktop,FR
USER_09019,41.0,OTHER,basic,0,sem-brand,Android Phone,NDF
USER_09020,36.0,FEMALE,facebook,0,direct,Mac Desktop,FR
USER_09021,51.0,FEMALE,basic,0,direct,Android Phone,GB
USER_09022,22.0,FEMALE,basic,0,direct,Mac Desktop,NDF
USER_09023,43.0,MALE,facebook,0,direct,Mac Desktop,DE
USER_09024,34.0,UNKNOWN,basic,0,direct,iPhone,NDF
USER_09025,41.0,MALE,basic,3,direct,Windows Desktop,other
USER_09026,29.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_09027,45.0,MALE,basic,0,direct,iPhone,other
USER_09028,37.0,MALE,basic,0,direct,Mac Desktop,FR
USER_09029,26.0,FEMALE,basic,0,sem-brand,Mac Desktop,NDF
USER_09030,33.0,OTHER,basic,0,sem-non-brand,Windows Desktop,US
USER_09031,31.0,MALE,basic,0,direct,Windows Desktop,US
USER_09032,39.0,MALE,basic,0,direct,iPhone,NDF
USER_09033,21.0,FEMALE,basic,0,sem-non-brand,Mac Desktop,NDF
USER_09034,,FEMALE,facebook,25,sem-brand,Windows Desktop,NDF
USER_09035,38.0,MALE,google,0,sem-brand,Windows Desktop,NDF
USER_09036,34.0,FEMALE,basic,0,sem-brand,iPhone,NDF
USER_09037,48.0,MALE,basic,0,direct,Windows Desktop,GB
USER_09038,42.0,MALE,basic,0,other,Android Phone,GB
USER_09039,,FEMALE,basic,0,sem-non-brand,Mac Desktop,US
USER_09040,36.0,FEMALE,basic,0,direct,Windows Desktop,US
USER_09041,37.0,MALE,basic,0,sem-brand,Android Phone,NDF
USER_09042,38.0,FEMALE,basic,0,direct,Android Phone,US
USER_09043,23.0,FEMALE,basic,3,direct,Mac Desktop,NDF
USER_09044,30.0,FEMALE,basic,3,direct,iPhone,NDF
USER_09045,27.0,FEMALE,basic,0,direct,iPhone,NDF
USER_09046,48.0,MALE,basic,0,sem-brand,Android Phone,NDF
USER_09047,33.0,FEMALE,basic,25,sem-non-brand,Windows Desktop,US
USER_09048,31.0,OTHER,facebook,0,direct,Windows Desktop,NDF
USER_09049,43.0,MALE,basic,0,sem-non-brand,iPhone,US
USER_09050,38.0,MALE,basic,25,direct,Android Phone,GB
USER_09051,21.0,FEMALE,basic,0,sem-brand,Windows Desktop,GB
USER_09052,33.0,FEMALE,basic,0,other,Windows Desktop,US
USER_09053,,FEMALE,basic,0,direct,Windows Desktop,IT
USER_09054,24.0,FEMALE,basic,0,direct,iPhone,ES
USER_09055,26.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_09056,31.0,FEMALE,google,0,sem-brand,Windows Desktop,NDF
USER_09057,,MALE,google,0,sem-non-brand,Windows Desktop,IT
USER_09058,27.0,MALE,google,0,sem-brand,Android Phone,NDF
USER_09059,46.0,UNKNOWN,basic,0,sem-brand,Windows Desktop,NDF
USER_09060,32.0,UNKNOWN,basic,0,direct,Mac Desktop,DE
USER_09061,34.0,FEMALE,basic,0,direct,iPhone,ES
USER_09062,38.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_09063,25.0,FEMALE,basic,0,sem-brand,Mac Desktop,NDF
USER_09064,39.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_09065,29.0,FEMALE,basic,0,sem-brand,Mac Desktop,other
USER_09066,24.0,FEMALE,basic,0,direct,Mac Desktop,IT
USER_09067,40.0,MALE,basic,0,direct,Mac Desktop,FR
USER_09068,50.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_09069,41.0,FEMALE,basic,3,sem-brand,Windows Desktop,IT
USER_09070,44.0,UNKNOWN,basic,0,sem-brand,Mac Desktop,DE
USER_09071,28.0,UNKNOWN,basic,25,sem-brand,Windows Desktop,NDF
USER_09072,26.0,FEMALE,facebook,0,other,Mac Desktop,US
USER_09073,50.0,MALE,google,0,other,Mac Desktop,US
USER_09074,56.0,MALE,basic,0,direct,Android Phone,NDF
USER_09075,50.0,MALE,basic,0,direct,Mac Desktop,US
USER_09076,30.0,FEMALE,basic,0,direct,Windows Desktop,other
USER_09077,21.0,FEMALE,google,0,direct,Windows Desktop,NDF
USER_09078,22.0,FEMALE,basic,12,sem-non-brand,Android Phone,NDF
USER_09079,25.0,UNKNOWN,facebook,0,direct,Mac Desktop,GB
USER_09080,32.0,FEMALE,basic,3,direct,Android Phone,NDF
USER_09081,51.0,MALE,facebook,0,sem-brand,iPhone,NDF
USER_09082,32.0,MALE,google,3,direct,iPhone,NDF
USER_09083,37.0,MALE,basic,12,sem-brand,Mac Desktop,FR
USER_09084,49.0,FEMALE,basic,0,sem-non-brand,Mac Desktop,US
USER_09085,29.0,FEMALE,facebook,0,direct,Mac Desktop,NDF
USER_09086,56.0,FEMALE,facebook,0,sem-brand,Windows Desktop,NDF
USER_09087,55.0,UNKNOWN,basic,0,direct,Mac Desktop,NDF
USER_09088,32.0,MALE,facebook,0,sem-non-brand,iPhone,other
USER_09089,27.0,FEMALE,facebook,0,direct,Windows Desktop,NDF
USER_09090,41.0,FEMALE,google,0,sem-non-brand,iPhone,US
USER_09091,,MALE,basic,0,direct,Mac Desktop,NDF
USER_09092,21.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_09093,,FEMALE,basic,0,direct,iPhone,ES
USER_09094,47.0,MALE,basic,0,direct,Mac Desktop,US
USER_09095,35.0,UNKNOWN,basic,0,direct,Windows Desktop,NDF
USER_09096,20.0,MALE,facebook,0,sem-brand,iPhone,NDF
USER_09097,20.0,MALE,basic,0,sem-brand,Windows Desktop,NDF
USER_09098,2014.0,MALE,basic,0,other,Windows Desktop,NDF
USER_09099,28.0,FEMALE,basic,0,direct,Mac Desktop,ES
USER_09100,30.0,MALE,basic,0,sem-brand,Windows Desktop,IT
USER_09101,45.0,FEMALE,basic,0,direct,Windows Desktop,NDF
USER_09102,42.0,MALE,basic,0,direct,iPhone,IT
USER_09103,49.0,MALE,facebook,0,direct,Mac Desktop,NDF
USER_09104,23.0,MALE,basic,0,direct,Windows Desktop,NDF
USER_09105,30.0,MALE,basic,0,direct,Mac Desktop,US
USER_09106,42.0,FEMALE,basic,0,direct,Mac Desktop,DE
USER_09107,38.0,FEMALE,basic,0,direct,Mac Desktop,FR
USER_09108,50.0,MALE,facebook,0,sem-non-brand,Windows Desktop,US
USER_09109,,MALE,basic,0,direct,iPhone,IT
USER_09110,54.0,UNKNOWN,basic,0,other,Windows Desktop,US
USER_09111,39.0,FEMALE,basic,0,direct,Mac Desktop,FR
USER_09112,45.0,OTHER,facebook,0,other,Windows Desktop,NDF
USER_09113,30.0,MALE,basic,0,direct,Mac Desktop,FR
USER_09114,34.0,MALE,facebook,0,other,Mac Desktop,FR
USER_09115,44.0,FEMALE,basic,0,direct,Mac Desktop,DE
USER_09116,51.0,MALE,basic,3,sem-brand,Android Phone,NDF
USER_09117,42.0,FEMALE,basic,0,direct,iPhone,NDF
USER_09118,33.0,MALE,facebook,0,sem-brand,Windows Desktop,other
USER_09119,49.0,MALE,facebook,3,direct,Mac Desktop,NDF
USER_09120,19.0,MALE,basic,0,direct,Mac Desktop,other
USER_09121,18.0,FEMALE,basic,3,direct,iPhone,ES
USER_09122,,FEMALE,basic,25,other,Mac Desktop,NDF
USER_09123,34.0,MALE,basic,0,sem-non-brand,Windows Desktop,NDF
